timestamp,frame,emotion
24.583139954113403,590,sad
24.66647263192396,592,sad
24.749805309734512,594,neutral
24.833137987545065,596,happy
24.91647066535562,598,sad
24.999803343166175,600,sad
25.083136020976728,602,sad
25.16646869878728,604,sad
25.249801376597837,606,neutral
25.33313405440839,608,neutral
25.416466732218943,610,sad
25.499799410029496,612,sad
25.583132087840053,614,sad
25.666464765650606,616,neutral
25.74979744346116,618,sad
25.83313012127171,620,neutral
25.916462799082268,622,neutral
25.99979547689282,624,neutral
26.083128154703374,626,sad
26.166460832513927,628,neutral
26.249793510324483,630,neutral
26.333126188135036,632,sad
26.41645886594559,634,sad
26.499791543756146,636,sad
26.5831242215667,638,sad
26.666456899377252,640,neutral
26.749789577187805,642,sad
26.83312225499836,644,sad
26.916454932808914,646,neutral
26.999787610619467,648,sad
27.08312028843002,650,neutral
27.166452966240577,652,neutral
27.24978564405113,654,neutral
27.333118321861683,656,sad
27.416450999672236,658,sad
27.499783677482792,660,sad
27.583116355293345,662,sad
27.6664490331039,664,sad
27.74978171091445,666,sad
27.833114388725008,668,sad
27.91644706653556,670,sad
27.999779744346114,672,sad
28.083112422156667,674,sad
28.166445099967223,676,neutral
28.249777777777776,678,neutral
28.33311045558833,680,sad
28.416443133398886,682,sad
28.49977581120944,684,sad
28.583108489019992,686,sad
28.666441166830545,688,sad
28.7497738446411,690,neutral
28.833106522451654,692,sad
28.916439200262207,694,sad
28.99977187807276,696,neutral
29.083104555883317,698,neutral
29.16643723369387,700,sad
29.249769911504423,702,neutral
29.333102589314976,704,neutral
29.416435267125532,706,neutral
29.499767944936085,708,neutral
29.583100622746638,710,neutral
29.66643330055719,712,neutral
29.749765978367748,714,neutral
29.8330986561783,716,neutral
29.916431333988854,718,neutral
29.99976401179941,720,neutral
30.083096689609963,722,neutral
30.166429367420516,724,neutral
30.24976204523107,726,neutral
30.333094723041626,728,neutral
30.41642740085218,730,neutral
30.49976007866273,732,sad
30.583092756473285,734,neutral
30.66642543428384,736,sad
30.749758112094394,738,neutral
30.833090789904947,740,neutral
30.9164234677155,742,neutral
30.999756145526057,744,neutral
31.08308882333661,746,neutral
31.166421501147163,748,neutral
31.249754178957716,750,neutral
31.333086856768272,752,sad
31.416419534578825,754,sad
31.499752212389378,756,sad
31.583084890199935,758,neutral
31.666417568010488,760,neutral
31.74975024582104,762,neutral
31.833082923631594,764,neutral
31.91641560144215,766,sad
31.999748279252703,768,sad
32.08308095706326,770,sad
32.16641363487381,772,sad
32.249746312684366,774,neutral
32.33307899049492,776,neutral
32.41641166830547,778,sad
32.499744346116024,780,neutral
32.58307702392658,782,neutral
32.66640970173713,784,neutral
32.74974237954769,786,neutral
32.83307505735824,788,neutral
32.9164077351688,790,neutral
32.99974041297935,792,neutral
33.0830730907899,794,sad
33.166405768600455,796,neutral
33.24973844641101,798,neutral
33.33307112422157,800,sad
33.41640380203212,802,sad
33.499736479842674,804,neutral
33.58306915765323,806,neutral
33.66640183546378,808,sad
33.74973451327433,810,sad
33.833067191084886,812,neutral
33.91639986889544,814,neutral
33.999732546706,816,neutral
34.08306522451655,818,sad
34.166397902327105,820,neutral
34.24973058013766,822,neutral
34.33306325794821,824,sad
34.416395935758764,826,neutral
34.49972861356932,828,neutral
34.58306129137987,830,neutral
34.66639396919043,832,sad
34.74972664700098,834,sad
34.833059324811536,836,sad
34.91639200262209,838,sad
34.99972468043264,840,sad
35.083057358243195,842,neutral
35.16639003605375,844,neutral
35.24972271386431,846,neutral
35.33305539167486,848,neutral
35.416388069485414,850,neutral
35.49972074729597,852,neutral
35.58305342510652,854,neutral
35.66638610291707,856,fear
35.749718780727626,858,neutral
35.83305145853818,860,neutral
35.91638413634874,862,neutral
35.99971681415929,864,neutral
36.083049491969845,866,neutral
36.1663821697804,868,neutral
36.24971484759095,870,neutral
36.333047525401504,872,neutral
36.41638020321206,874,neutral
36.49971288102262,876,neutral
36.58304555883317,878,neutral
36.66637823664372,880,neutral
36.749710914454276,882,sad
36.83304359226483,884,neutral
36.91637627007538,886,neutral
36.999708947885935,888,neutral
37.08304162569649,890,sad
37.16637430350705,892,neutral
37.2497069813176,894,sad
37.333039659128154,896,neutral
37.41637233693871,898,neutral
37.49970501474926,900,neutral
37.58303769255981,902,neutral
37.666370370370366,904,neutral
37.74970304818092,906,neutral
37.83303572599148,908,neutral
37.91636840380203,910,neutral
37.999701081612585,912,neutral
38.08303375942314,914,neutral
38.16636643723369,916,neutral
38.249699115044244,918,neutral
38.3330317928548,920,neutral
38.41636447066536,922,neutral
38.49969714847591,924,neutral
38.58302982628646,926,neutral
38.666362504097016,928,neutral
38.74969518190757,930,neutral
38.83302785971812,932,neutral
38.916360537528675,934,neutral
38.99969321533923,936,neutral
39.08302589314979,938,neutral
39.16635857096034,940,neutral
39.249691248770894,942,angry
39.33302392658145,944,sad
39.416356604392,946,sad
39.49968928220255,948,sad
39.583021960013106,950,sad
39.66635463782366,952,neutral
39.74968731563422,954,neutral
39.83301999344477,956,sad
39.916352671255325,958,neutral
39.99968534906588,960,neutral
40.08301802687643,962,sad
40.166350704686984,964,sad
40.24968338249754,966,neutral
40.3330160603081,968,neutral
40.41634873811865,970,neutral
40.4996814159292,972,sad
40.583014093739756,974,neutral
40.66634677155031,976,sad
40.74967944936086,978,sad
40.833012127171415,980,neutral
40.91634480498197,982,neutral
40.99967748279253,984,neutral
41.08301016060308,986,neutral
41.166342838413634,988,sad
41.24967551622419,990,disgust
41.33300819403474,992,angry
41.41634087184529,994,disgust
41.499673549655846,996,disgust
41.583006227466406,998,disgust
41.66633890527696,1000,disgust
41.74967158308751,1002,disgust
41.833004260898065,1004,disgust
41.91633693870862,1006,disgust
41.99966961651917,1008,angry
42.083002294329724,1010,angry
42.16633497214028,1012,angry
42.24966764995084,1014,angry
42.33300032776139,1016,angry
42.41633300557194,1018,angry
42.499665683382496,1020,angry
42.58299836119305,1022,angry
42.6663310390036,1024,angry
42.749663716814155,1026,angry
42.83299639462471,1028,angry
42.91632907243527,1030,angry
42.99966175024582,1032,angry
43.082994428056374,1034,neutral
43.16632710586693,1036,sad
43.24965978367748,1038,sad
43.33299246148803,1040,sad
43.416325139298586,1042,neutral
43.499657817109146,1044,sad
43.5829904949197,1046,sad
43.66632317273025,1048,neutral
43.749655850540805,1050,sad
43.83298852835136,1052,sad
43.91632120616191,1054,neutral
43.999653883972464,1056,fear
44.08298656178302,1058,sad
44.16631923959358,1060,neutral
44.24965191740413,1062,neutral
44.33298459521468,1064,neutral
44.416317273025236,1066,neutral
44.49964995083579,1068,neutral
44.58298262864634,1070,neutral
44.666315306456895,1072,neutral
44.749647984267455,1074,neutral
44.83298066207801,1076,neutral
44.91631333988856,1078,neutral
44.99964601769911,1080,neutral
45.08297869550967,1082,angry
45.16631137332022,1084,happy
45.24964405113077,1086,happy
45.332976728941325,1088,sad
45.416309406751886,1090,sad
45.49964208456244,1092,sad
45.58297476237299,1094,sad
45.666307440183544,1096,sad
45.7496401179941,1098,happy
45.83297279580465,1100,happy
45.9163054736152,1102,fear
45.999638151425756,1104,happy
46.08297082923632,1106,fear
46.16630350704687,1108,neutral
46.24963618485742,1110,sad
46.332968862667975,1112,happy
46.41630154047853,1114,sad
46.49963421828908,1116,fear
46.582966896099634,1118,sad
46.666299573910194,1120,fear
46.74963225172075,1122,fear
46.8329649295313,1124,happy
46.91629760734185,1126,happy
46.999630285152406,1128,happy
47.08296296296296,1130,happy
47.16629564077351,1132,happy
47.249628318584065,1134,fear
47.332960996394625,1136,sad
47.41629367420518,1138,fear
47.49962635201573,1140,fear
47.582959029826284,1142,fear
47.66629170763684,1144,fear
47.74962438544739,1146,fear
47.83295706325794,1148,fear
47.916289741068496,1150,fear
47.999622418879056,1152,fear
48.08295509668961,1154,fear
48.16628777450016,1156,fear
48.249620452310715,1158,fear
48.33295313012127,1160,fear
48.41628580793182,1162,fear
48.499618485742374,1164,sad
48.582951163552934,1166,fear
48.66628384136349,1168,fear
48.74961651917404,1170,fear
48.83294919698459,1172,fear
48.916281874795146,1174,fear
48.9996145526057,1176,fear
49.08294723041625,1178,sad
49.166279908226805,1180,sad
49.249612586037365,1182,neutral
49.33294526384792,1184,happy
49.41627794165847,1186,happy
49.499610619469024,1188,happy
49.58294329727958,1190,happy
49.66627597509013,1192,happy
49.74960865290068,1194,happy
49.83294133071124,1196,happy
49.916274008521796,1198,happy
49.99960668633235,1200,happy
50.0829393641429,1202,happy
50.166272041953455,1204,fear
50.24960471976401,1206,happy
50.33293739757456,1208,happy
50.416270075385114,1210,happy
50.499602753195674,1212,happy
50.58293543100623,1214,happy
50.66626810881678,1216,happy
50.74960078662733,1218,happy
50.832933464437886,1220,fear
50.91626614224844,1222,fear
50.99959882005899,1224,neutral
51.082931497869545,1226,neutral
51.166264175680105,1228,neutral
51.24959685349066,1230,angry
51.33292953130121,1232,fear
51.416262209111764,1234,fear
51.49959488692232,1236,fear
51.58292756473287,1238,fear
51.66626024254342,1240,fear
51.74959292035398,1242,fear
51.832925598164536,1244,fear
51.91625827597509,1246,fear
51.99959095378564,1248,fear
52.082923631596195,1250,fear
52.16625630940675,1252,fear
52.2495889872173,1254,fear
52.332921665027854,1256,fear
52.416254342838414,1258,fear
52.49958702064897,1260,fear
52.58291969845952,1262,fear
52.66625237627007,1264,fear
52.749585054080626,1266,fear
52.83291773189118,1268,fear
52.91625040970173,1270,sad
52.99958308751229,1272,neutral
53.082915765322845,1274,neutral
53.1662484431334,1276,neutral
53.24958112094395,1278,neutral
53.332913798754504,1280,neutral
53.41624647656506,1282,neutral
53.49957915437561,1284,neutral
53.58291183218616,1286,neutral
53.66624450999672,1288,neutral
53.749577187807276,1290,sad
53.83290986561783,1292,neutral
53.91624254342838,1294,neutral
53.999575221238935,1296,neutral
54.08290789904949,1298,neutral
54.16624057686004,1300,neutral
54.249573254670594,1302,neutral
54.332905932481154,1304,neutral
54.41623861029171,1306,neutral
54.49957128810226,1308,neutral
54.58290396591281,1310,neutral
54.666236643723366,1312,neutral
54.74956932153392,1314,neutral
54.83290199934447,1316,neutral
54.91623467715503,1318,neutral
54.999567354965585,1320,neutral
55.08290003277614,1322,neutral
55.16623271058669,1324,neutral
55.249565388397244,1326,neutral
55.3328980662078,1328,neutral
55.41623074401835,1330,neutral
55.4995634218289,1332,neutral
55.58289609963946,1334,neutral
55.666228777450016,1336,neutral
55.74956145526057,1338,neutral
55.83289413307112,1340,neutral
55.916226810881675,1342,neutral
55.99955948869223,1344,surprise
56.08289216650278,1346,neutral
56.166224844313334,1348,neutral
56.249557522123894,1350,surprise
56.33289019993445,1352,surprise
56.416222877745,1354,surprise
56.49955555555555,1356,neutral
56.582888233366106,1358,surprise
56.66622091117666,1360,neutral
56.74955358898721,1362,neutral
56.83288626679777,1364,neutral
56.916218944608325,1366,neutral
56.99955162241888,1368,neutral
57.08288430022943,1370,neutral
57.166216978039984,1372,neutral
57.24954965585054,1374,angry
57.33288233366109,1376,disgust
57.41621501147164,1378,disgust
57.4995476892822,1380,disgust
57.582880367092756,1382,disgust
57.66621304490331,1384,fear
57.74954572271386,1386,happy
58.166209111766634,1396,neutral
58.5828725008194,1406,fear
58.66620517862995,1408,happy
58.74953785644051,1410,angry
58.832870534251064,1412,neutral
58.91620321206162,1414,sad
58.99953588987217,1416,fear
59.08286856768272,1418,fear
59.166201245493276,1420,sad
59.24953392330383,1422,angry
59.33286660111438,1424,disgust
59.41619927892494,1426,sad
59.499531956735495,1428,neutral
59.58286463454605,1430,neutral
59.6661973123566,1432,neutral
59.749529990167154,1434,neutral
59.83286266797771,1436,neutral
59.91619534578826,1438,neutral
59.99952802359882,1440,neutral
60.08286070140937,1442,neutral
60.166193379219926,1444,neutral
60.24952605703048,1446,neutral
60.33285873484103,1448,neutral
60.416191412651585,1450,neutral
60.49952409046214,1452,neutral
60.58285676827269,1454,sad
60.66618944608325,1456,angry
60.749522123893804,1458,angry
60.83285480170436,1460,sad
60.91618747951491,1462,sad
60.99952015732546,1464,sad
61.082852835136016,1466,angry
61.16618551294657,1468,angry
61.24951819075713,1470,angry
61.33285086856768,1472,angry
61.416183546378235,1474,sad
61.49951622418879,1476,sad
61.58284890199934,1478,sad
61.666181579809894,1480,angry
61.74951425762045,1482,angry
61.832846935431,1484,sad
61.91617961324156,1486,sad
61.99951229105211,1488,neutral
62.082844968862666,1490,neutral
62.16617764667322,1492,neutral
62.24951032448377,1494,neutral
62.332843002294325,1496,neutral
62.41617568010488,1498,neutral
62.49950835791543,1500,neutral
62.58284103572599,1502,neutral
62.666173713536544,1504,neutral
62.7495063913471,1506,neutral
62.83283906915765,1508,neutral
62.9161717469682,1510,happy
62.999504424778756,1512,happy
63.08283710258931,1514,happy
63.16616978039987,1516,happy
63.24950245821042,1518,happy
63.332835136020975,1520,happy
63.41616781383153,1522,happy
63.49950049164208,1524,happy
63.582833169452634,1526,happy
63.66616584726319,1528,happy
63.74949852507374,1530,happy
63.8328312028843,1532,happy
63.91616388069485,1534,happy
63.999496558505406,1536,happy
64.08282923631596,1538,happy
64.16616191412652,1540,happy
64.24949459193707,1542,happy
64.33282726974763,1544,neutral
64.41615994755817,1546,neutral
64.49949262536873,1548,disgust
64.58282530317928,1550,disgust
64.66615798098984,1552,disgust
64.7494906588004,1554,disgust
64.83282333661094,1556,sad
64.9161560144215,1558,disgust
64.99948869223205,1560,disgust
65.08282137004261,1562,disgust
65.16615404785315,1564,disgust
65.24948672566371,1566,disgust
65.33281940347426,1568,disgust
65.41615208128482,1570,disgust
65.49948475909538,1572,disgust
65.58281743690593,1574,disgust
65.66615011471649,1576,angry
65.74948279252703,1578,angry
65.8328154703376,1580,angry
65.91614814814814,1582,angry
65.9994808259587,1584,disgust
66.08281350376926,1586,angry
66.1661461815798,1588,angry
66.24947885939036,1590,disgust
66.33281153720091,1592,disgust
66.41614421501147,1594,neutral
67.41613634873812,1618,angry
67.49946902654867,1620,happy
67.58280170435923,1622,angry
67.66613438216977,1624,angry
67.74946705998033,1626,angry
67.83279973779088,1628,angry
67.91613241560144,1630,happy
68.08279777122254,1634,neutral
68.1661304490331,1636,angry
68.24946312684365,1638,angry
68.33279580465421,1640,angry
68.41612848246476,1642,angry
68.49946116027532,1644,angry
68.58279383808588,1646,angry
68.66612651589642,1648,angry
68.74945919370698,1650,angry
68.83279187151753,1652,angry
68.91612454932809,1654,angry
68.99945722713863,1656,angry
69.0827899049492,1658,angry
69.16612258275974,1660,angry
69.2494552605703,1662,angry
69.33278793838086,1664,angry
69.4161206161914,1666,angry
69.49945329400197,1668,angry
69.58278597181251,1670,neutral
69.66611864962307,1672,neutral
69.74945132743362,1674,neutral
69.83278400524418,1676,neutral
69.91611668305474,1678,neutral
69.99944936086528,1680,neutral
70.08278203867584,1682,neutral
70.16611471648639,1684,neutral
70.24944739429695,1686,neutral
70.3327800721075,1688,neutral
70.41611274991806,1690,neutral
70.49944542772862,1692,neutral
70.58277810553916,1694,neutral
70.66611078334972,1696,neutral
70.74944346116027,1698,sad
70.83277613897083,1700,neutral
70.91610881678137,1702,neutral
70.99944149459193,1704,neutral
71.08277417240248,1706,neutral
71.16610685021304,1708,neutral
71.2494395280236,1710,neutral
71.33277220583415,1712,neutral
71.4161048836447,1714,neutral
71.49943756145525,1716,neutral
71.58277023926581,1718,neutral
71.66610291707636,1720,neutral
71.74943559488692,1722,neutral
71.83276827269748,1724,neutral
71.91610095050802,1726,neutral
71.99943362831858,1728,neutral
72.08276630612913,1730,neutral
72.16609898393969,1732,neutral
72.24943166175024,1734,neutral
72.3327643395608,1736,neutral
72.41609701737136,1738,neutral
72.4994296951819,1740,neutral
72.58276237299246,1742,neutral
72.66609505080301,1744,sad
72.74942772861357,1746,sad
72.83276040642411,1748,fear
72.91609308423467,1750,angry
72.99942576204523,1752,happy
73.08275843985578,1754,sad
73.16609111766634,1756,neutral
73.24942379547689,1758,neutral
73.33275647328745,1760,neutral
73.41608915109799,1762,neutral
73.49942182890855,1764,neutral
73.5827545067191,1766,neutral
73.66608718452966,1768,sad
73.74941986234022,1770,neutral
73.83275254015076,1772,neutral
73.91608521796132,1774,neutral
73.99941789577187,1776,neutral
74.08275057358243,1778,neutral
74.16608325139298,1780,neutral
74.24941592920354,1782,neutral
74.3327486070141,1784,neutral
74.41608128482464,1786,neutral
74.4994139626352,1788,neutral
74.58274664044575,1790,neutral
74.66607931825631,1792,neutral
74.74941199606685,1794,neutral
74.83274467387741,1796,neutral
74.91607735168797,1798,neutral
74.99941002949852,1800,neutral
75.08274270730908,1802,neutral
75.16607538511963,1804,neutral
75.24940806293019,1806,neutral
75.33274074074073,1808,neutral
75.41607341855129,1810,neutral
75.49940609636184,1812,neutral
75.5827387741724,1814,neutral
75.66607145198296,1816,neutral
75.7494041297935,1818,sad
75.83273680760406,1820,neutral
75.91606948541461,1822,neutral
75.99940216322517,1824,neutral
76.08273484103572,1826,sad
76.16606751884628,1828,neutral
76.24940019665684,1830,neutral
76.33273287446738,1832,neutral
76.41606555227794,1834,neutral
76.49939823008849,1836,neutral
76.58273090789905,1838,neutral
76.6660635857096,1840,neutral
76.74939626352015,1842,neutral
76.83272894133071,1844,neutral
76.91606161914126,1846,neutral
76.99939429695182,1848,sad
77.08272697476237,1850,sad
77.16605965257293,1852,neutral
77.24939233038347,1854,sad
77.33272500819403,1856,sad
77.41605768600458,1858,sad
77.49939036381514,1860,neutral
77.5827230416257,1862,neutral
77.66605571943624,1864,happy
77.7493883972468,1866,happy
77.83272107505735,1868,happy
77.91605375286791,1870,happy
77.99938643067846,1872,sad
78.08271910848902,1874,sad
78.16605178629958,1876,happy
78.24938446411012,1878,sad
78.33271714192068,1880,sad
78.41604981973123,1882,sad
78.49938249754179,1884,neutral
78.58271517535233,1886,sad
78.6660478531629,1888,sad
78.74938053097345,1890,happy
78.832713208784,1892,fear
78.91604588659456,1894,neutral
78.9993785644051,1896,surprise
79.08271124221567,1898,fear
79.16604392002621,1900,fear
79.24937659783677,1902,fear
79.33270927564732,1904,sad
79.41604195345788,1906,happy
79.49937463126844,1908,neutral
79.58270730907898,1910,neutral
79.66603998688954,1912,sad
79.74937266470009,1914,sad
79.83270534251065,1916,neutral
79.9160380203212,1918,sad
79.99937069813176,1920,neutral
80.08270337594232,1922,neutral
80.16603605375286,1924,happy
80.24936873156342,1926,happy
80.33270140937397,1928,sad
80.41603408718453,1930,neutral
80.49936676499507,1932,neutral
80.58269944280563,1934,surprise
80.6660321206162,1936,sad
80.74936479842674,1938,surprise
80.8326974762373,1940,sad
80.91603015404785,1942,neutral
80.9993628318584,1944,neutral
81.08269550966895,1946,neutral
81.16602818747951,1948,neutral
81.24936086529007,1950,neutral
81.33269354310062,1952,neutral
81.41602622091118,1954,neutral
81.49935889872172,1956,neutral
81.58269157653228,1958,neutral
81.66602425434283,1960,happy
81.74935693215339,1962,neutral
81.83268960996394,1964,neutral
81.9160222877745,1966,neutral
81.99935496558506,1968,happy
82.0826876433956,1970,happy
82.16602032120616,1972,neutral
82.24935299901671,1974,neutral
82.33268567682727,1976,neutral
82.41601835463781,1978,neutral
82.49935103244837,1980,neutral
82.58268371025893,1982,happy
82.66601638806948,1984,neutral
82.74934906588004,1986,neutral
82.83268174369059,1988,neutral
82.91601442150115,1990,neutral
82.99934709931169,1992,sad
83.08267977712225,1994,fear
83.16601245493281,1996,sad
83.24934513274336,1998,sad
83.33267781055392,2000,sad
83.41601048836446,2002,sad
83.49934316617502,2004,sad
83.58267584398557,2006,sad
83.66600852179613,2008,sad
83.74934119960668,2010,sad
83.83267387741724,2012,sad
83.9160065552278,2014,sad
83.99933923303834,2016,sad
84.0826719108489,2018,neutral
84.16600458865945,2020,neutral
84.41600262209111,2026,neutral
84.49933529990167,2028,neutral
84.58266797771222,2030,fear
84.66600065552278,2032,surprise
84.74933333333333,2034,sad
84.83266601114389,2036,neutral
84.91599868895443,2038,fear
84.99933136676499,2040,happy
85.08266404457555,2042,neutral
85.1659967223861,2044,happy
85.24932940019666,2046,surprise
85.3326620780072,2048,fear
85.41599475581776,2050,neutral
85.49932743362831,2052,sad
85.58266011143887,2054,fear
85.66599278924942,2056,happy
85.74932546705998,2058,fear
85.83265814487054,2060,fear
85.91599082268108,2062,angry
85.99932350049164,2064,fear
86.08265617830219,2066,neutral
86.16598885611275,2068,neutral
86.2493215339233,2070,neutral
86.33265421173385,2072,fear
86.41598688954441,2074,fear
86.49931956735496,2076,happy
86.58265224516552,2078,sad
86.66598492297607,2080,sad
86.74931760078663,2082,happy
86.83265027859717,2084,neutral
86.91598295640773,2086,neutral
86.99931563421829,2088,neutral
87.08264831202884,2090,happy
87.1659809898394,2092,happy
87.24931366764994,2094,sad
87.3326463454605,2096,neutral
87.41597902327105,2098,neutral
87.49931170108161,2100,neutral
87.58264437889216,2102,happy
87.66597705670272,2104,sad
87.74930973451328,2106,sad
87.83264241232382,2108,sad
87.91597509013438,2110,neutral
87.99930776794493,2112,sad
88.08264044575549,2114,neutral
88.16597312356603,2116,neutral
88.2493058013766,2118,neutral
88.33263847918715,2120,neutral
88.4159711569977,2122,sad
88.49930383480826,2124,fear
88.5826365126188,2126,fear
88.66596919042937,2128,sad
88.74930186823991,2130,surprise
88.83263454605047,2132,neutral
88.91596722386103,2134,fear
88.99929990167158,2136,fear
89.08263257948214,2138,surprise
89.16596525729268,2140,surprise
89.24929793510324,2142,surprise
89.33263061291379,2144,surprise
89.41596329072435,2146,surprise
89.49929596853491,2148,happy
89.58262864634546,2150,neutral
89.66596132415602,2152,happy
89.74929400196656,2154,sad
89.83262667977712,2156,sad
89.91595935758767,2158,neutral
89.99929203539823,2160,neutral
90.08262471320877,2162,neutral
90.16595739101933,2164,happy
90.2492900688299,2166,surprise
90.33262274664044,2168,neutral
90.415955424451,2170,happy
90.49928810226154,2172,happy
90.5826207800721,2174,fear
90.66595345788265,2176,neutral
90.74928613569321,2178,neutral
90.83261881350377,2180,happy
90.91595149131432,2182,happy
90.99928416912488,2184,happy
91.08261684693542,2186,neutral
91.16594952474598,2188,fear
91.24928220255653,2190,neutral
91.33261488036709,2192,neutral
91.41594755817765,2194,neutral
91.4992802359882,2196,sad
91.58261291379876,2198,surprise
91.6659455916093,2200,surprise
91.74927826941986,2202,happy
91.8326109472304,2204,surprise
